,movieId,rating,title,genres,relevance
4788,5446,3.859819121447028,Rabbit-Proof Fence (2002),Adventure|Drama,0.15613364361702128
4789,5447,3.5231578947368423,Sunshine State (2002),Drama,0.10575576241134751
4790,5448,2.330508474576271,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,0.0909705230496454
4791,5449,2.865891959798995,Mr. Deeds (2002),Comedy|Romance,0.09402681737588652
4792,5450,3.500784929356358,Lovely & Amazing (2001),Comedy|Drama|Romance,0.12251706560283689
4793,5451,3.0626326963906583,Pumpkin (2002),Comedy|Drama|Romance,0.13183820921985814
4794,5452,1.9478200371057517,Look Who's Talking Now (1993),Children|Comedy|Romance,0.09968882978723403
4795,5453,3.4420600858369097,Lost in Yonkers (1993),Comedy|Drama,0.10924955673758864
4796,5454,2.486646884272997,Mo' Money (1992),Comedy|Romance,0.08381493794326242
4797,5455,2.9642857142857144,"Object of Beauty, The (1991)",Comedy|Drama,0.08605474290780142
4798,5456,2.17005076142132,Wagons East (1994),Comedy|Western,0.08608222517730496
4799,5457,3.1232876712328768,Zebrahead (1992),Drama,0.16405119680851063
4800,5459,2.922229057725828,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,0.10899734042553191
4801,5460,2.806509945750452,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,0.0871114804964539
4802,5461,3.616071428571429,Me Without You (2001),Comedy|Drama,0.1156469414893617
4803,5462,2.3490813648293964,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,0.09632712765957446
4804,5463,2.975750174459177,Reign of Fire (2002),Action|Adventure|Fantasy,0.1316974734042553
4805,5464,3.685840173829068,Road to Perdition (2002),Crime|Drama,0.2003277925531915
4806,5465,3.5041322314049586,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller,0.07981892730496454
4807,5466,3.3351351351351357,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,0.08308000886524822
4808,5468,3.2516129032258063,20 Million Miles to Earth (1957),Sci-Fi,0.10462477836879433
4809,5469,2.5526315789473686,Grand Theft Auto (1977),Action|Comedy,0.11178767730496453
4810,5470,3.826867816091954,The Importance of Being Earnest (1952),Comedy|Romance,0.11564982269503546
4811,5471,2.079710144927536,Perfect (1985),Drama|Romance,0.11023249113475177
4812,5472,3.452808988764045,1776 (1972),Children|Drama|Musical,0.08616843971631205
4813,5473,3.5970149253731343,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama,0.08567420212765957
4814,5474,2.254237288135593,"Legend of Boggy Creek, The (1972)",Drama|Horror|Mystery|Thriller,0.08057757092198581
4815,5475,4.0,Z (1969),Drama|Mystery|Thriller,0.13969148936170214
4816,5476,2.05917667238422,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller,0.0978167109929078
4817,5477,3.688799076212471,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance,0.13735837765957445
4818,5478,2.5263720598717034,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,0.1126586879432624
4819,5479,3.2198051948051947,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,0.10818572695035461
4820,5480,2.6007194244604315,Stuart Little 2 (2002),Children|Comedy,0.09108311170212766
4821,5481,2.9923351158645275,Austin Powers in Goldmember (2002),Comedy,0.12004521276595745
4822,5482,2.0157894736842104,"Country Bears, The (2002)",Children|Comedy,0.09801462765957446
4823,5483,3.606529209621993,"Kid Stays in the Picture, The (2002)",Documentary,0.165760195035461
4824,5484,3.4105263157894736,Happy Times (Xingfu shiguang) (2000),Comedy|Drama,0.06180341312056737
4825,5485,3.285569105691057,Tadpole (2002),Comedy|Drama|Romance,0.1241232269503546
4826,5486,3.112403100775194,Who Is Cletis Tout? (2001),Comedy,0.11111414007092198
4827,5488,3.40625,"Merchant of Four Seasons, The (Händler der vier Jahreszeiten) (1972)",Drama,0.08271542553191488
4828,5489,3.688179347826087,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror,0.10729543439716312
4829,5490,2.789473684210526,The Big Bus (1976),Action|Comedy,0.08999113475177305
4830,5493,3.335674157303371,In Like Flint (1967),Action|Adventure|Comedy,0.11094503546099291
4831,5495,2.76056338028169,Modesty Blaise (1966),Comedy,0.09699645390070921
4832,5496,3.7954545454545454,Ossessione (1943),Drama,0.14977593085106383
4833,5497,3.3292682926829267,Our Man Flint (1965),Adventure|Comedy|Sci-Fi,0.10672495567375886
4834,5498,4.04932735426009,Red Beard (Akahige) (1965),Drama,0.17014228723404257
4835,5499,3.2323529411764707,Robin and Marian (1976),Adventure|Drama|Romance,0.09869924645390071
4836,5500,3.593369948999608,Top Secret! (1984),Comedy,0.1261411790780142
4837,5501,1.812412831241283,"Master of Disguise, The (2002)",Comedy|Mystery,0.10713541666666666
4838,5502,3.2696069122673754,Signs (2002),Horror|Sci-Fi|Thriller,0.16617021276595745
4839,5503,3.335766423357664,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance,0.09472384751773048
4840,5504,2.5043177892918824,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,0.10219104609929076
4841,5505,3.4016781411359727,"Good Girl, The (2002)",Comedy|Drama,0.13774844858156027
4842,5506,3.061491935483871,Blood Work (2002),Crime|Drama|Mystery|Thriller,0.10106582446808511
4843,5507,2.7984368119771026,xXx (2002),Action|Crime|Thriller,0.12145811170212766
4844,5508,3.603118355776045,24 Hour Party People (2002),Comedy|Drama|Musical,0.12606382978723404
4845,5509,2.851694915254237,Biggie and Tupac (2002),Documentary,0.10421653368794326
4846,5512,2.946428571428572,Secret Ballot (Raye makhfi) (2001),Comedy,0.0974612145390071
4847,5513,2.375,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary,0.08272451241134751
4848,5515,3.7681388012618298,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama,0.1312544326241135
4849,5516,3.704248366013072,Read My Lips (Sur mes lèvres) (2001),Crime|Drama|Thriller,0.1294335106382979
4850,5517,3.0,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller,0.07592309397163119
4851,5521,2.769547325102881,"Principal, The (1987)",Action|Crime|Drama,0.11516378546099292
4852,5522,3.152148664343786,Rollerball (1975),Action|Drama|Sci-Fi,0.11794924645390072
4853,5523,2.0330396475770924,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,0.11726041666666666
4854,5524,2.9343434343434343,Blue Crush (2002),Adventure|Drama|Romance,0.09643195921985816
4855,5525,3.878787878787879,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,0.10573847517730496
4856,5526,3.55,"Isle, The (Seom) (2000)",Drama,0.10045921985815602
4857,5527,3.3472906403940885,Possession (2002),Drama|Romance,0.11610062056737588
4858,5528,3.312079078861612,One Hour Photo (2002),Drama|Thriller,0.14458843085106385
4859,5529,2.478211009174312,Serving Sara (2002),Comedy|Romance,0.09573603723404255
4860,5530,2.7855495772482706,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,0.11558710106382979
4861,5531,2.844444444444445,Undisputed (2002),Drama,0.09508665780141844
4862,5532,2.669230769230769,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance,0.0998302304964539
4863,5538,2.381081081081081,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,0.09277681737588651
4864,5539,2.1375661375661377,Care Bears Movie II: A New Generation (1986),Animation|Children,0.09444725177304963
4865,5540,3.303304239401496,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,0.14707956560283686
4866,5541,3.199003203987184,Hot Shots! (1991),Action|Comedy|Romance|War,0.09298359929078014
4867,5543,2.014705882352941,"Swarm, The (1978)",Action|Horror|Sci-Fi,0.10368661347517731
4868,5544,3.600905562742561,Time After Time (1979),Sci-Fi|Thriller,0.14676950354609927
4869,5546,1.9335443037974684,976-EVIL (1989),Horror,0.10963519503546099
4870,5548,3.035,Down and Out in Beverly Hills (1986),Comedy,0.08831094858156029
4871,5550,2.583333333333333,Love Me Tender (1956),Musical|Western,0.10265979609929077
4872,5552,2.967032967032967,"Revenge of Frankenstein, The (1958)",Drama|Horror|Sci-Fi,0.09733444148936168
4873,5553,3.118473895582329,Stakeout (1987),Comedy|Crime|Romance|Thriller,0.10405429964539006
4874,5555,3.059925093632959,Wolfen (1981),Horror,0.11529831560283688
4875,5556,1.8467336683417088,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,0.106708554964539
4876,5557,2.282608695652174,Slap Her... She's French (a.k.a. She Gets What She Wants) (2002),Comedy,0.12332291666666667
4877,5559,2.881818181818182,Mad Love (Juana la Loca) (2001),Drama,0.08747473404255318
4878,5560,3.6569767441860463,À nous la liberté (Freedom for Us) (1931),Comedy|Musical,0.1040186170212766
4879,5561,3.2151515151515158,True Colors (1991),Drama,0.10903945035460992
4880,5563,3.006514657980456,City by the Sea (2002),Crime|Drama,0.10096298758865248
4881,5564,2.277863777089783,Swimfan (2002),Thriller,0.1021021719858156
4882,5568,3.2179289026275115,Johnny Dangerously (1984),Comedy,0.11339117907801419
4883,5569,3.0703125,"Last House on the Left, The (1972)",Crime|Horror|Thriller,0.09880673758865248
4884,5570,3.770096463022508,Thesis (Tesis) (1996),Drama|Horror|Thriller,0.1612364804964539
4885,5572,3.1670886075949367,Barbershop (2002),Comedy,0.09102637411347518
4886,5573,2.393574297188755,Stealing Harvard (2002),Comedy|Crime,0.08796609042553191
4887,5574,3.303098773402195,"Transporter, The (2002)",Action|Crime,0.10605407801418439
4888,5575,3.23943661971831,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,0.08666777482269503
4889,5577,3.5819209039548023,Igby Goes Down (2002),Comedy|Drama,0.1765531914893617
4890,5580,2.5345911949685536,Aspen Extreme (1993),Action,0.07577171985815603
4891,5581,2.824200913242009,Betsy's Wedding (1990),Comedy,0.09995057624113475
4892,5582,2.555066079295154,Captain Ron (1992),Adventure|Comedy,0.08570390070921985
4893,5583,2.421052631578948,"Devil Bat, The (1940)",Crime|Horror|Mystery|Sci-Fi,0.06625487588652482
4894,5584,2.146123260437376,Ernest Goes to Jail (1990),Comedy,0.08861347517730497
4895,5585,2.1048218029350103,Ernest Scared Stupid (1991),Comedy,0.0976992464539007
4896,5587,1.8855421686746987,"Hills Have Eyes Part II, The (1985)",Horror,0.09031272163120567
4897,5588,2.919811320754717,"Hills Have Eyes, The (1977)",Horror,0.10505607269503546
4898,5589,3.109872611464968,Indian Summer (1993),Comedy|Drama,0.10999069148936169
4899,5591,2.344444444444445,Monkey Trouble (1994),Children|Comedy,0.08409596631205674
4900,5593,3.4055555555555554,No Way to Treat a Lady (1968),Crime|Drama|Thriller,0.12673537234042553
4901,5596,2.411504424778761,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,0.11525953014184395
4902,5597,1.9574829931972788,Suburban Commando (1991),Comedy|Sci-Fi,0.10094614361702127
4903,5598,2.1105527638190957,Surf Ninjas (1993),Comedy,0.08818550531914893
4904,5600,3.4155405405405403,"Wanderers, The (1979)",Drama,0.12987522163120566
4905,5601,3.552863436123348,"Yearling, The (1946)",Children|Drama,0.12751795212765957
4906,5602,3.780476190476191,"Ladykillers, The (1955)",Comedy|Crime,0.13226883865248226
4907,5603,3.9498502994011977,"Lavender Hill Mob, The (1951)",Comedy|Crime,0.13607380319148937
4908,5604,3.84192037470726,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,0.13361790780141844
4909,5605,3.7670157068062826,Ratcatcher (1999),Drama,0.12157291666666667
4910,5606,3.157608695652174,Society (1989),Horror|Mystery,0.11714383865248226
4911,5607,3.817567567567568,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,0.12335062056737589
4912,5608,3.869587366276108,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,0.16299202127659573
4913,5609,2.018099547511312,Ballistic: Ecks vs. Sever (2002),Action|Thriller,0.11075731382978722
4914,5610,2.7362637362637363,"Banger Sisters, The (2002)",Comedy|Drama,0.08675731382978724
4915,5611,3.09288824383164,"Four Feathers, The (2002)",Adventure|War,0.10958643617021277
4916,5612,2.968115942028985,Trapped (2002),Action|Thriller,0.07701108156028369
4917,5613,3.4074074074074074,8 Women (2002),Comedy|Crime|Musical|Mystery,0.11450953014184398
4918,5614,3.426829268292683,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,0.1030979609929078
4919,5615,3.1206896551724137,Invincible (2001),Drama,0.09062965425531914
4920,5617,3.763632108588813,Secretary (2002),Comedy|Drama|Romance,0.14494060283687943
4921,5618,4.203809594534383,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,0.18705008865248227
4922,5619,3.737142857142857,"Trials of Henry Kissinger, The (2002)",Documentary,0.14849512411347518
4923,5620,3.143510054844607,Sweet Home Alabama (2002),Comedy|Romance,0.09280296985815602
4924,5621,2.5330281229561806,"Tuxedo, The (2002)",Action|Comedy,0.09167109929078014
4925,5625,3.3964601769911504,Moonlight Mile (2002),Drama|Romance,0.16578900709219857
4926,5628,3.358376511226252,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,0.1147652925531915
4927,5630,3.560877684407096,Red Dragon (2002),Crime|Mystery|Thriller,0.14279698581560282
4928,5632,3.766379310344828,Bloody Sunday (2002),Drama,0.14867597517730496
4929,5633,3.587649402390438,Heaven (2002),Drama,0.12987278368794325
4930,5635,3.304123711340206,"Man from Elysian Fields, The (2001)",Drama,0.12348958333333332
4931,5636,3.0568181818181817,Welcome to Collinwood (2002),Comedy|Crime,0.1085946365248227
4932,5637,3.780254777070064,Flirting (1991),Drama,0.14896121453900707
4933,5638,2.907744874715262,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,0.1018395390070922
4934,5639,2.3893805309734515,Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack) (1969),Children,0.08972052304964538
4935,5640,3.2523364485981308,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,0.09833421985815602
4936,5641,3.407692307692308,"Moderns, The (1988)",Drama,0.1119501329787234
4937,5642,3.748641304347826,"Onion Field, The (1979)",Drama,0.15843683510638298
4938,5643,3.709039548022599,Powaqqatsi (1988),Documentary,0.09815048758865247
4939,5644,3.81140350877193,"Pride of the Yankees, The (1942)",Drama,0.16434086879432624
4940,5645,3.0793650793650795,Texasville (1990),Drama,0.10151063829787234
4941,5646,3.5926640926640925,Valmont (1989),Drama|Romance,0.12364472517730496
4942,5647,1.4013452914798206,Ernest Goes to Africa (1997),Comedy,0.11826883865248228
4943,5648,1.5450980392156863,Ernest in the Army (1998),Comedy,0.10818772163120567
4944,5649,3.444126074498567,Horror of Dracula (Dracula) (1958),Horror,0.12107335992907801
4945,5650,3.597545626179988,Strange Brew (1983),Comedy,0.145604609929078
4946,5651,3.1515151515151514,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,0.11878435283687944
4947,5653,3.4842105263157896,Django (1966),Western,0.08642242907801419
4948,5655,2.703030303030303,"Fan, The (1981)",Drama|Thriller,0.09899977836879433
4949,5657,2.950331125827814,Flashback (1990),Action|Comedy,0.10598271276595744
4950,5660,3.7560975609756095,Seance on a Wet Afternoon (1964),Crime|Drama|Thriller,0.14377703900709218
4951,5662,3.513888888888889,"Wrong Guy, The (1997)",Comedy|Romance|Thriller,0.06938098404255319
4952,5663,3.0618892508143323,Below (2002),Horror,0.12577105496453903
4953,5664,3.053672316384181,Brown Sugar (2002),Romance,0.06908000886524822
4954,5665,2.897330595482546,Knockaround Guys (2002),Action|Comedy|Crime,0.10823027482269502
4955,5666,3.290688575899844,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,0.11373359929078013
4956,5667,3.234520123839009,Tuck Everlasting (2002),Drama|Fantasy,0.09766400709219858
4957,5668,3.4794520547945207,White Oleander (2002),Drama,0.13136214539007093
4958,5669,3.7876221498371336,Bowling for Columbine (2002),Documentary,0.16452482269503546
4959,5670,3.5836092715231787,Comedian (2002),Comedy|Documentary,0.13563652482269503
4960,5672,1.3167372881355932,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,0.12380917553191488
4961,5673,3.556652518914929,Punch-Drunk Love (2002),Comedy|Drama|Romance,0.1502473404255319
4962,5675,1.717479674796748,Swept Away (2002),Comedy|Romance,0.09708621453900709
4963,5677,2.609756097560976,Abandon (2002),Drama|Thriller,0.08024889184397163
4964,5678,2.9618117229129663,Formula 51 (2001),Action|Comedy|Crime|Thriller,0.08717287234042552
4965,5679,3.4264026055894097,"Ring, The (2002)",Horror|Mystery|Thriller,0.13986502659574468
4966,5680,3.231012658227848,Auto Focus (2002),Crime|Drama,0.1714652039007092
4967,5682,3.5867158671586714,"Grey Zone, The (2001)",Drama,0.1689281914893617
4968,5684,3.2630331753554502,Naqoyqatsi (2002),Documentary,0.11102593085106384
4969,5685,3.5522388059701493,Real Women Have Curves (2002),Comedy|Drama,0.11333178191489363
4970,5686,3.2995391705069124,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War,0.10404676418439716
4971,5687,3.355769230769231,Take Care of My Cat (Goyangileul butaghae) (2001),Drama,0.07189915780141842
4972,5688,3.5753968253968256,Tully (2000),Drama,0.07876839539007091
4973,5689,2.910344827586207,Billy Bathgate (1991),Crime|Drama,0.09296431737588652
4974,5690,4.089743589743589,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,0.18658599290780142
4975,5691,2.028242677824268,Jason Goes to Hell: The Final Friday (1993),Action|Horror,0.10415602836879433
4976,5692,3.415254237288136,"Mechanic, The (1972)",Action|Thriller,0.12765824468085107
4977,5693,3.2726600073991863,Saturday Night Fever (1977),Comedy|Drama|Romance,0.0979804964539007
4978,5694,2.1851441241685143,Staying Alive (1983),Comedy|Drama|Musical,0.0933588209219858
4979,5696,3.08316430020284,Urban Cowboy (1980),Drama,0.08221520390070922
4980,5697,2.482142857142857,Terror Train (1980),Horror,0.09767043439716311
4981,5699,3.2666666666666666,Tom Horn (1980),Western,0.0898419769503546
4982,5700,1.5,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,0.11469525709219858
4983,5701,1.7450980392156863,Up the Academy (1980),Comedy,0.09786214539007092
4984,5703,2.4276315789473686,Wholly Moses (1980),Comedy,0.12215181737588653
4985,5705,2.437119675456389,Xanadu (1980),Fantasy|Musical|Romance,0.09471586879432624
4986,5707,3.5944272445820435,Absence of Malice (1981),Drama|Romance,0.14880718085106384
4987,5710,2.788732394366197,Banana Joe (1981),Comedy,0.12166001773049644
4988,5712,3.5309597523219813,Blow Out (1981),Mystery|Thriller,0.14756937056737587
4989,5717,2.634831460674157,Make Them Die Slowly (Cannibal Ferox) (1981),Horror,0.09425554078014184
4990,5718,2.373134328358209,Carbon Copy (1981),Comedy,0.07580873226950355
4991,5721,3.7868852459016393,"Chosen, The (1981)",Drama,0.14312300531914893
4992,5722,3.5675675675675675,"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)",Comedy,0.08551906028368794
4993,5723,3.105603448275862,Continental Divide (1981),Comedy|Romance,0.06952836879432624
4994,5726,3.1235955056179776,Dead & Buried (1981),Horror,0.13583421985815602
4995,5729,2.0611510791366907,Endless Love (1981),Drama|Romance,0.09961569148936171
4996,5730,2.507575757575758,Enter the Ninja (a.k.a. Ninja I) (1981),Action|Drama,0.08811702127659575
4997,5731,2.986111111111111,"Entity, The (1981)",Horror,0.11783931737588653
4998,5732,3.7142857142857135,Eye of the Needle (1981),Thriller,0.12345567375886525
4999,5733,3.218309859154929,"Eyewitness (Janitor, The) (1981)",Thriller,0.10628523936170212
5000,5734,1.5477386934673367,Faces of Death 2 (1981),Documentary|Horror,0.1373807624113475
5001,5735,1.9,Faces of Death (1978),Documentary|Horror,0.10671875
5002,5736,1.4533678756476685,Faces of Death 3 (1985),Documentary|Horror,0.14993461879432624
5003,5737,1.3770949720670391,Faces of Death 4 (1990),Documentary|Horror,0.1394197695035461
5004,5738,1.3375796178343948,Faces of Death 5 (1996),Documentary|Horror,0.1328193705673759
5005,5739,1.261494252873563,Faces of Death 6 (1996),Documentary|Horror,0.1392019060283688
5006,5740,1.3548387096774193,Faces of Death: Fact or Fiction? (1999),Documentary|Horror,0.13584264184397163
5007,5741,3.380952380952381,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance,0.10051108156028368
5008,5742,3.007042253521127,First Monday in October (1981),Comedy|Drama,0.09475044326241133
5009,5743,3.175531914893617,"Fort Apache, the Bronx (1981)",Action|Drama,0.10600221631205674
5010,5745,3.4715447154471546,"Four Seasons, The (1981)",Comedy|Drama,0.11649867021276594
5011,5747,3.851803450078411,Gallipoli (1981),Drama|War,0.1737338209219858
5012,5749,3.1394052044609664,Ghost Story (1981),Drama|Horror,0.09806028368794326
5013,5752,3.7960954446854656,Gregory's Girl (1981),Comedy|Romance,0.09892952127659574
5014,5754,2.357692307692308,"Hand, The (1981)",Drama|Horror,0.08722828014184396
5015,5755,2.395833333333333,Happy Birthday to Me (1981),Horror|Mystery,0.10824867021276595
5016,5760,2.875,Lady Chatterley's Lover (1981),Drama|Romance,0.07277039007092198
5017,5761,2.4285714285714284,"Legend of the Lone Ranger, The (1981)",Western,0.09777593085106383
5018,5762,3.25,Lili Marleen (1981),Drama,0.07799246453900709
5019,5763,3.623015873015873,Lola (1981),Drama,0.12818506205673758
5020,5764,3.0242424242424244,Looker (1981),Drama|Horror|Sci-Fi|Thriller,0.09883222517730496
5021,5765,3.30945558739255,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy,0.1170447695035461
5022,5767,3.848684210526316,Teddy Bear (Mis) (1981),Comedy|Crime,0.14355031028368792
5023,5768,2.6082802547770703,Modern Problems (1981),Comedy|Fantasy,0.10151551418439717
5024,5769,3.545112781954887,Modern Romance (1981),Comedy|Romance,0.10242065602836878
5025,5770,3.204225352112676,Ms. 45 (a.k.a. Angel of Vengeance) (1981),Crime|Drama,0.1197019060283688
5026,5771,2.471014492753623,My Bloody Valentine (1981),Drama|Horror|Thriller,0.09334818262411347
5027,5772,3.812830687830688,My Dinner with André (1981),Drama,0.1281504875886525
5028,5773,2.7009345794392523,Neighbors (1981),Comedy,0.10894126773049645
5029,5777,3.2068345323741005,Pennies from Heaven (1981),Musical|Romance,0.1064366134751773
5030,5779,1.7228571428571429,Piranha II: The Spawning (1981),Horror|Sci-Fi,0.10590093085106382
5031,5780,3.6013888888888888,Polyester (1981),Comedy,0.11694437056737589
5032,5781,2.546875,Private Lessons (1981),Comedy,0.07723204787234042
5033,5782,4.101890989988877,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,0.19599800531914893
5034,5783,3.367088607594937,Derrida (2002),Documentary,0.11919281914893617
5035,5784,2.55223315669947,Ghost Ship (2002),Horror,0.10333266843971631
5036,5785,2.986115814426008,Jackass: The Movie (2002),Action|Comedy|Documentary,0.10890336879432623
5037,5787,2.649532710280374,"Truth About Charlie, The (2002)",Mystery|Thriller,0.11692863475177305
5038,5788,3.6437908496732025,All or Nothing (2002),Drama,0.1041688829787234
5039,5791,3.769449378330373,Frida (2002),Drama|Romance,0.14430252659574466
5040,5792,3.573318632855568,Roger Dodger (2002),Comedy|Drama,0.14771431737588653
5041,5794,3.458333333333333,Good Work (Beau travail) (1999),Drama,0.09141932624113475
5042,5796,2.8972081218274117,Casino Royale (1967),Action|Adventure|Comedy,0.09630939716312056
5043,5797,3.4128205128205127,"Company of Wolves, The (1984)",Fantasy|Horror,0.10779210992907802
5044,5799,3.672872340425532,Exodus (1960),Drama|Romance|War,0.13227593085106382
5045,5800,3.463576158940397,How to Murder Your Wife (1965),Comedy,0.09809840425531915
5046,5801,3.5844793713163066,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,0.11798936170212765
5047,5802,3.5609756097560976,"World of Henry Orient, The (1964)",Comedy,0.09950642730496453
5048,5803,2.772944550669216,I Spy (2002),Action|Adventure|Comedy|Crime,0.09236968085106383
5049,5804,2.6550802139037435,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,0.09826440602836879
5050,5808,2.92964824120603,"Weight of Water, The (2000)",Thriller,0.11122739361702128
5051,5809,3.1387137452711222,Femme Fatale (2002),Crime|Thriller,0.11367597517730495
5052,5810,3.249803536345776,8 Mile (2002),Drama,0.11375310283687944
5053,5812,3.7233890214797136,Far from Heaven (2002),Drama|Romance,0.154572695035461
5054,5815,2.2679558011049723,Half Past Dead (2002),Action|Crime|Thriller,0.07770390070921986
5055,5816,3.5795839380745043,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,0.12940004432624114
5056,5817,3.509132420091324,Ararat (2002),Drama|War,0.10827637411347518
5057,5818,3.389273356401384,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,0.1091427304964539
5058,5820,3.870253164556962,Standing in the Shadows of Motown (2002),Documentary|Musical,0.17100820035460992
5059,5821,3.439189189189189,"Way Home, The (Jibeuro) (2002)",Drama,0.08264117907801417
5060,5824,2.7922535211267605,Liberty Stands Still (2002),Action|Drama|Thriller,0.11095301418439717
5061,5825,3.978618421052632,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War,0.1426673315602837
5062,5826,3.6127717391304346,Rio Grande (1950),Romance|Western,0.11074002659574468
5063,5829,3.073394495412844,Men with Brooms (2002),Comedy|Drama|Romance,0.1346502659574468
5064,5830,3.4972527472527477,Mysterious Island (1961),Adventure|Sci-Fi,0.11503235815602836
5065,5832,2.294573643410853,Left Behind II: Tribulation Force (2002),Drama,0.09841356382978723
5066,5833,3.3493292053663573,Dog Soldiers (2002),Action|Horror,0.12843816489361704
5067,5836,3.388475836431226,Houseboat (1958),Comedy|Romance,0.12074711879432624
5068,5838,3.2135922330097086,Madame Bovary (1991),Drama,0.10876950354609928
5069,5839,3.923850574712644,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,0.11621742021276595
5070,5840,3.886167146974064,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,0.10683687943262411
5071,5841,2.026315789473684,Return to the Blue Lagoon (1991),Adventure|Romance,0.09241179078014185
5072,5842,2.97972972972973,Too Beautiful for You (Trop belle pour toi) (1989),Comedy|Drama|Romance,0.12146520390070921
5073,5843,3.0063469675599435,Toy Soldiers (1991),Action|Drama,0.119323359929078
5074,5845,2.962264150943396,"Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981)",Adventure,0.09804277482269502
5075,5846,3.4015151515151514,Raggedy Man (1981),Drama,0.11125864361702127
5076,5847,3.642458100558659,Ragtime (1981),Drama,0.14900199468085107
5077,5848,3.04,Rich and Famous (1981),Drama,0.11686702127659573
5078,5852,2.4161290322580644,Saturday the 14th (1981),Comedy|Horror,0.08712211879432623
5079,5853,3.241276171485544,Scanners (1981),Horror|Sci-Fi|Thriller,0.10160062056737588
5080,5854,2.920138888888889,Sharky's Machine (1981),Crime|Drama|Romance,0.12984507978723403
5081,5855,2.625,Shock Treatment (1981),Comedy|Musical|Sci-Fi,0.08426839539007092
5082,5857,1.9038461538461535,So Fine (1981),Comedy,0.08633554964539007
5083,5859,3.3394736842105264,Southern Comfort (1981),Drama|Thriller|War,0.0979804964539007
5084,5862,2.730769230769231,Student Bodies (1981),Comedy|Horror,0.12067353723404253
5085,5863,2.470149253731343,Take This Job and Shove It (1981),Comedy,0.10000199468085107
5086,5864,1.985207100591716,"Tarzan, the Ape Man (1981)",Adventure,0.11841068262411347
