,movieId,rating,title,genres,num ratings
9147,26981,3.357142857142857,Mean Guns (1997),Action|Crime|Thriller,7
9148,26982,3.515625,Men with Guns (1997),Drama,32
9149,26985,3.26271186440678,Nirvana (1997),Action|Sci-Fi,59
9150,26989,3.2261904761904763,Dance with the Devil (Perdita Durango) (1997),Action|Crime|Drama|Romance,42
9151,26990,3.0833333333333335,Photographing Fairies (1997),Drama|Fantasy|Mystery,12
9152,26991,2.75,Postman Blues (1997),Action|Comedy|Crime|Drama,2
9153,26992,2.5,Quicksilver Highway (1997),Horror|Thriller,5
9154,26994,3.4,"Swindle, The (Rien ne va plus) (1997)",Comedy|Crime|Thriller,10
9155,26996,3.175675675675676,Safe House (1998),Thriller,37
9156,26998,3.525,"Sick: The Life & Death of Bob Flanagan, Supermasochist (1997)",Documentary,20
9157,26999,3.158450704225352,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,142
9158,27001,2.6,Wishful Thinking (1997),Comedy,5
9159,27002,4.013636363636364,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,330
9160,27003,2.6842105263157894,Beowulf (1999),Action|Horror|Sci-Fi,95
9161,27004,2.357142857142857,From Dusk Till Dawn 3: The Hangman's Daughter (1999),Horror|Thriller|Western,14
9162,27005,3.7047872340425534,"Interview, The (1998)",Crime|Drama|Mystery|Thriller,188
9163,27006,3.4655172413793105,RKO 281 (1999),Drama,87
9164,27008,2.1944444444444446,From Dusk Till Dawn 2: Texas Blood Money (1999),Comedy|Crime|Horror,18
9165,27009,3.445945945945946,"Torrente, el brazo tonto de la ley (1998)",Comedy|Crime,37
9166,27015,4.0,"Bruno (Dress Code, The) (2000)",Comedy|Drama,1
9167,27016,2.5555555555555554,"Curve, The (Dead Man's Curve) (1998)",Comedy|Drama|Mystery|Romance|Thriller,9
9168,27018,3.5,Fudoh: The New Generation (Gokudô sengokushi: Fudô) (1996),Action|Crime,13
9169,27020,3.295673076923077,Gia (1998),Drama|Romance,416
9170,27022,3.4365671641791047,Thursday (1998),Action|Crime|Thriller,134
9171,27027,3.5,Sophie's World (Sofies verden) (1999),Adventure|Drama|Fantasy,14
9172,27031,3.4545454545454546,Wavelength (1967),Drama,11
9173,27032,3.3595890410958904,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,146
9174,27033,3.9347826086956523,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery,184
9175,27036,3.4096385542168677,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,166
9176,27040,3.2,Rogue Trader (1999),Crime|Drama,30
9177,27044,2.511627906976744,Breast Men (1997),Comedy|Drama,43
9178,27046,2.9558823529411766,"Murder of Crows, A (1998)",Action|Crime|Thriller,34
9179,27049,3.388888888888889,Storm of the Century (1999),Horror|Thriller,18
9180,27050,3.78125,Bang Boom Bang - Ein todsicheres Ding (1999),Action|Comedy,16
9181,27064,3.5,Batman & Mr. Freeze: Subzero (1998),Action|Animation|Children|Crime,29
9182,27067,3.3617021276595747,"Pentagon Wars, The (1998)",Comedy|War,47
9183,27070,3.4,"Place Called Chiapas, A (1998)",Documentary,5
9184,27073,3.662962962962963,Two Hands (1999),Comedy|Crime|Thriller,135
9185,27074,3.625,Brave New World (1998),Sci-Fi,8
9186,27075,2.908482142857143,Addams Family Reunion (1998),Children|Comedy|Fantasy,224
9187,27077,3.0,Thick as Thieves (1999),Crime|Drama,1
9188,27078,2.9,Set Me Free (Emporte-moi) (1999),Drama,5
9189,27081,3.5833333333333335,Claire Dolan (1998),Drama,6
9190,27087,3.0555555555555554,The Sinners of Hell (1960),Drama|Horror,9
9191,27092,3.4285714285714284,Smashing Pumpkins: Vieuphoria (1994),Documentary|Musical,7
9192,27093,3.5833333333333335,"Class Trip, The (La classe de neige) (1998)",Drama|Mystery,6
9193,27094,3.4,Flowers of Shanghai (Hai shang hua) (1998),Drama,15
9194,27095,3.625,"Hole, The (Dong) (1998)",Drama|Musical,28
9195,27096,3.409090909090909,Of Freaks and Men (Pro urodov i lyudey) (1998),Drama,11
9196,27103,3.0,"Strange Behaviour of Sexually Mature City Slickers at Mating Season, The (Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit) (1998)",Comedy|Romance,5
9197,27105,3.3,Purgatory (1999),Fantasy|Western,5
9198,27108,3.4473684210526314,Juha (1999),Comedy|Drama|Romance,19
9199,27109,3.63671875,Lady Snowblood (Shurayukihime) (1973),Action|Crime|Drama|Thriller,128
9200,27112,3.3375,"Tough Ones, The (Häjyt) (1999)",Action|Drama,40
9201,27114,3.5,Takedown (2000),Action|Thriller,37
9202,27124,3.4210526315789473,Bleeder (1999),Drama|Thriller,19
9203,27131,3.25,Dil Se (1998),Drama|Musical|Romance,2
9204,27132,2.2,"Bodyguard, The (Karate Kiba) (1976)",Action|Crime|Drama,5
9205,27134,3.462962962962963,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,27
9206,27135,3.75,Molokai (Molokai: The Story of Father Damien) (1999),Drama,4
9207,27136,1.6428571428571428,"Godson, The (1998)",Comedy|Crime,7
9208,27140,2.1,Candyman 3: Day of the Dead (1999),Horror,5
9209,27147,2.9482758620689653,"4th Floor, The (1999)",Thriller,29
9210,27152,3.126315789473684,Pitkä kuuma kesä (1999),Comedy|Drama,95
9211,27155,3.240740740740741,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,108
9212,27156,3.8807106598984773,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,394
9213,27158,3.388888888888889,"Life of Aleksis Kivi, The (Aleksis Kiven elämä) (2002)",Drama,18
9214,27162,3.433333333333333,He Died With a Felafel in His Hand (2001),Comedy,30
9215,27163,4.083333333333333,Something Is Happening (Kuch Kuch Hota Hai) (1998),Comedy|Musical|Romance,12
9216,27164,2.8333333333333335,Document of the Dead (1985),Documentary|Horror,3
9217,27166,2.8958333333333335,Venus Beauty Institute (Vénus beauté) (1999),Comedy|Drama|Romance,24
9218,27170,2.3452380952380953,Cherry Falls (2000),Comedy|Horror|Mystery,42
9219,27171,3.25,Freeway II: Confessions of a Trickbaby (1999),Comedy|Crime|Drama|Thriller,4
9220,27172,2.4444444444444446,Joseph and the Amazing Technicolor Dreamcoat (1999),Musical,9
9221,27176,3.8666666666666667,Style Wars (1983),Documentary,30
9222,27178,3.800751879699248,In July (Im Juli) (2000),Comedy|Romance,133
9223,27180,3.011111111111111,Joan of Arc (1999),Adventure|Drama,90
9224,27186,3.607142857142857,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,154
9225,27189,3.375,After the Rain (Ame agaru) (1999),Action|Drama,4
9226,27192,2.769230769230769,"Prophecy 3: The Ascent, The (2000)",Horror|Thriller,26
9227,27193,3.2383292383292384,Taxi 2 (2000),Action|Comedy,407
9228,27197,1.8571428571428572,Pups (1999),Crime|Drama|Thriller,7
9229,27198,2.7,Peculiarities of the National Fishing (Osobennosti natsionalnoy rybalki) (1998),Comedy,5
9230,27204,1.9375,Cut (2000),Comedy|Horror|Mystery|Thriller,8
9231,27205,3.625,Kadosh (1999),Drama,4
9232,27212,3.1875,Essex Boys (2000),Crime|Thriller,8
9233,27213,2.7083333333333335,Picking Up the Pieces (2000),Comedy|Fantasy,12
9234,27215,2.966666666666667,Badding (2000),Comedy|Drama|Musical,15
9235,27216,3.426470588235294,Katsastus (1988),Comedy|Drama,102
9236,27217,3.3518518518518516,Radiohead: Meeting People Is Easy (1998),Documentary,27
9237,27220,2.6363636363636362,Cruel Intentions 2 (Cruel Intentions 2: Manchester Prep) (2000),Comedy|Drama,11
9238,27221,3.5625,Adrenaline Drive (Adorenarin doraibu) (1999),Comedy,8
9239,27223,3.5,"Humanité, L' (1999)",Crime|Drama,14
9240,27232,2.9285714285714284,Beautiful Joe (2000),Comedy|Drama|Romance,7
9241,27234,3.25,"Underground Comedy Movie, The  (1999)",Comedy,2
9242,27235,4.0,"Shrink Is In, The (2001)",Comedy|Romance,1
9243,27236,2.8125,Charisma (Karisuma) (1999),Drama,8
9244,27238,3.017857142857143,Guest House Paradiso (1999),Comedy|Thriller,28
9245,27239,3.111111111111111,Swimming (2000),Drama,9
9246,27246,3.5277777777777777,If These Walls Could Talk 2 (2000),Drama|Romance,54
9247,27251,3.838368580060423,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,331
9248,27253,2.9669811320754715,"Extremely Goofy Movie, An (2000)",Animation|Children|Comedy,106
9249,27255,3.592857142857143,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,70
9250,27261,3.2058823529411766,Water Drops on Burning Rocks (2000),Drama,17
9251,27263,3.25,"Tracker, The (2002)",Drama,4
9252,27266,3.673494983277592,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,1196
9253,27268,2.9,Bruiser (2000),Horror|Thriller,15
9254,27271,3.524,Taboo (Gohatto) (1999),Drama,125
9255,27273,2.75,Crane World (Mundo grúa) (1999),Comedy|Drama,2
9256,27274,2.9375,Cremaster 2 (1999),Drama,8
9257,27276,3.9,Running Out of Time (Am zin) (1999),Action|Crime|Drama|Thriller,10
9258,27277,2.3333333333333335,"Wog Boy, The (2000)",Comedy,6
9259,27291,4.0,Century of the Dragon (Long zai bian yuan) (1999),Crime|Thriller,1
9260,27292,2.9615384615384617,Chasing Sleep (2000),Horror|Thriller,13
9261,27293,1.25,"Stepdaughter, The (2000)",Horror|Thriller,2
9262,27297,3.5,Possible Worlds (2000),Crime|Drama|Mystery|Sci-Fi,5
9263,27298,2.35,"Nameless, The (Los sin nombre) (1999)",Drama|Horror|Mystery,10
9264,27302,3.9,"Debt, The (Dlug) (1999)",Crime|Drama|Thriller,15
9265,27304,3.642857142857143,Female Prisoner #701: Scorpion (Joshuu 701-gô: Sasori) (1972),Crime|Drama|Thriller,7
9266,27305,3.15,Female Convict Scorpion: Jailhouse 41 (Joshuu sasori: Dai-41 zakkyo-bô) (1972),Crime|Drama|Thriller,10
9267,27306,2.642857142857143,Bartleby (2001),Comedy|Drama,14
9268,27307,1.75,Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror (1991),Comedy|Horror,2
9269,27309,2.279220779220779,Restless (Levottomat) (2000),Drama|Romance,77
9270,27310,3.0,Shiner (2000),Crime|Drama|Thriller,1
9271,27311,3.555072463768116,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,345
9272,27313,3.3125,Roberto Succo (2001),Crime|Drama,8
9273,27315,3.125,Suzhou River (Suzhou he) (2000),Drama|Romance,8
9274,27316,3.2777777777777777,6ixtynin9 (Ruang Talok 69) (1999),Action|Comedy|Thriller,63
9275,27317,3.620176848874598,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,1244
9276,27320,3.4375,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,8
9277,27321,4.0,For Love or Country: The Arturo Sandoval Story (2000),Drama|Musical,3
9278,27322,3.5,Paragraph 175 (2000),Documentary,9
9279,27326,3.1025641025641026,Devdas (2002),Musical|Romance,39
9280,27327,1.8,Mimic 2 (2001),Horror|Sci-Fi|Thriller,40
9281,27328,4.5,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,1
9282,27329,3.75,Paradise Lost 2: Revelations (2000),Documentary,130
9283,27332,3.4285714285714284,Dark Prince: The True Story of Dracula (2000),Drama|Horror|Thriller,7
9284,27334,3.6944444444444446,Sound and Fury (2000),Documentary,18
9285,27338,3.2184684684684686,"Hole, The (2001)",Crime|Drama|Horror|Mystery|Thriller,222
9286,27340,3.1838235294117645,"Sleeping Dictionary, The (2003)",Drama|Romance,68
9287,27343,2.5,When Strangers Appear (2001),Action|Mystery|Thriller,2
9288,27344,3.5357142857142856,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999),Action|Adventure|Animation|Comedy|Drama|Fantasy|Romance,14
9289,27345,2.25,Speaking of Sex (2001),Comedy|Romance,6
9290,27347,2.8461538461538463,Good Advice (2001),Comedy|Romance,26
9291,27348,3.0,Needing You... (Goo naam gwa neui) (2000),Comedy|Romance,4
9292,27350,3.35,"Mists of Avalon, The (2001)",Drama|Fantasy,10
9293,27351,3.147727272727273,Spiral (2000),Horror,88
9294,27356,3.2222222222222223,Big Animal (Duze zwierze) (2000),Comedy|Drama,9
9295,27357,3.3333333333333335,Old Men in New Cars (Gamle mænd i nye biler) (2002),Action|Comedy,33
9296,27359,2.5,Purely Belter (2000),Adventure|Comedy|Drama,2
9297,27360,1.5,"Quickie, The (2001)",Crime|Drama,1
9298,27362,3.516949152542373,"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)",Drama|Musical|Romance,59
9299,27365,3.441860465116279,"River, The (Joki) (2001)",Drama,43
9300,27366,3.838235294117647,Werckmeister Harmonies (Werckmeister harmóniák) (2000),Drama,102
9301,27368,3.4536679536679538,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,259
9302,27369,3.674342105263158,Daria: Is It Fall Yet? (2000),Animation|Comedy,152
9303,27370,3.611940298507463,Late Night Shopping (2001),Comedy,67
9304,27372,3.5555555555555554,Uprising (2001),Drama,9
9305,27373,3.598404255319149,61* (2001),Drama,188
9306,27376,3.7822966507177034,"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller,209
9307,27378,1.75,Long Time Dead (2002),Horror|Thriller,2
9308,27382,3.0,Idle Mist (Vana Espuma) (1998),Crime|Horror|Mystery|Sci-Fi,1
9309,27391,3.5734597156398102,"Laramie Project, The (2002)",Crime|Drama,211
9310,27392,3.057377049180328,Run Ronnie Run (2002),Comedy,61
9311,27395,1.5,Gojoe: Spirit War Chronicle (Gojo reisenki: Gojoe) (2000),Drama,1
9312,27397,3.804494382022472,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,445
9313,27402,3.1013071895424837,Dagon (2001),Fantasy|Horror|Mystery|Thriller,153
9314,27408,3.3088803088803087,Ripley's Game (2002),Drama|Thriller,259
9315,27410,3.7327188940092166,Conspiracy (2001),Drama|War,434
9316,27411,2.5,Freeze Me (2000),Drama|Thriller,7
9317,27416,3.5663811563169165,Jalla! Jalla! (2000),Comedy|Drama|Romance,467
9318,27420,3.0,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,6
9319,27423,4.269230769230769,"O Auto da Compadecida (Dog's Will, A) (2000)",Adventure|Comedy,13
9320,27426,2.8333333333333335,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,42
9321,27431,3.5,"Adversary, The (L'adversaire) (2002)",Crime|Drama|Mystery|Thriller,11
9322,27432,3.67032967032967,"Beautiful Country, The (2004)",Drama,91
9323,27434,2.5148936170212766,Darkness (2002),Horror|Mystery,235
9324,27436,2.875,Mockingbird Don't Sing (2001),Drama,12
9325,27441,3.323394495412844,Blood: The Last Vampire (2000),Action|Animation|Horror,218
9326,27444,2.875,Vacuuming Completely Nude in Paradise (2001),Comedy|Drama,4
9327,27445,2.4473684210526314,Avenging Angelo (2002),Action|Comedy|Crime,19
9328,27447,3.264705882352941,Southern Comfort (2001),Documentary,17
9329,27449,4.0,Berlin Is in Germany (2001),Drama,1
9330,27450,2.925531914893617,Blueberry (2004),Adventure|Western,94
9331,27451,3.25,Electric Dragon 80.000 V (2001),Drama|Fantasy|Sci-Fi,8
9332,27454,2.8,"Nugget, The (2002)",Comedy,5
9333,27455,2.1666666666666665,"Godzilla, Mothra, and King Ghidorah: Giant Monsters All-Out Attack (Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki) (Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack) (2001)",Action|Fantasy|Sci-Fi,3
9334,27456,3.608910891089109,Shackleton's Antarctic Adventure (2001),Documentary|IMAX,101
9335,27457,2.0,"Barber, The (2002)",Crime|Horror|Mystery|Thriller,2
9336,27458,2.8461538461538463,Dirty Deeds (2002),Action|Comedy|Crime,13
9337,27459,2.5,Miranda (2002),Romance|Thriller,2
9338,27461,2.8783783783783785,My Little Eye (2002),Horror|Mystery|Thriller,37
9339,27467,1.5,Kung Phooey! (2003),Comedy,2
9340,27468,2.8333333333333335,Stranded (2001),Drama|Sci-Fi,6
9341,27469,3.433333333333333,Millennium Mambo (Qian xi man po) (2001),Drama|Romance,15
9342,27472,4.0,Martin & Orloff (2002),Comedy,4
9343,27473,2.0515873015873014,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,126
9344,27474,2.5,Double Vision (Shuang tong) (2002),Horror|Mystery|Thriller,6
9345,27475,4.0,Soft Shell Man (Un crabe dans la tête) (2001),Drama|Romance,1
9346,27477,1.0,Samurai (Samourais) (2002),Action,1
9347,27478,2.969730941704036,Ali G Indahouse (2002),Comedy,446
9348,27479,1.0,Anazapta (Black Plague) (2002),Drama|Mystery|Thriller,1
9349,27480,3.0238095238095237,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,21
9350,27482,2.9845173041894353,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,549
9351,27484,3.1666666666666665,"Milwaukee, Minnesota (2003)",Drama,3
9352,27485,3.375,Pistol Opera (Pisutoru opera) (2001),Action|Crime|Drama,16
9353,27488,2.75,Stark Raving Mad (2002),Action|Comedy|Crime,8
9354,27491,3.327272727272727,Pulse (Kairo) (2001),Horror|Mystery|Thriller,165
9355,27496,3.0,Emmett's Mark (2002),Crime|Drama|Thriller,5
9356,27497,3.3181818181818183,"Lost Battalion, The (2001)",Action|Drama|War,22
9357,27506,3.5714285714285716,Hukkle (2002),Crime|Drama|Mystery,14
9358,27509,3.135593220338983,Carolina (2005),Comedy|Romance,59
9359,27511,2.5,Charms for the Easy Life (2002),Drama,1
9360,27513,3.5638297872340425,Dog Days (Hundstage) (2001),Drama,47
9361,27515,3.605769230769231,Balzac and the Little Chinese Seamstress (Xiao cai feng) (2002),Drama|Romance,52
9362,27518,3.7941176470588234,D.C.H. (Dil Chahta Hai) (2001),Comedy|Drama,17
9363,27523,3.7993079584775087,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,289
9364,27524,2.4516129032258065,"Gathering, The (2002)",Horror|Mystery|Thriller,31
9365,27525,3.0,Shot in the Heart (2001),Crime|Drama,3
9366,27526,3.0,Deadline (Sprängaren) (2001),Drama|Thriller,2
9367,27528,3.3020833333333335,"Warrior, The (2001)",Adventure|Drama,48
9368,27530,3.2,My Wife Is a Gangster (Jopog manura) (2001),Action|Comedy|Romance,10
9369,27537,3.1884057971014492,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,69
9370,27539,3.236842105263158,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,19
9371,27544,3.25,Waterboys (2001),Comedy,34
9372,27548,2.22,Absolon (2003),Action|Sci-Fi|Thriller,25
9373,27549,2.9285714285714284,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,14
9374,27550,3.4285714285714284,Hell House (2001),Documentary,42
9375,27555,3.48046875,Fubar (2002),Comedy,128
9376,27563,3.4897540983606556,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,244
9377,27564,2.841666666666667,Sex Is Comedy (2002),Comedy|Drama|Romance,60
9378,27571,3.5714285714285716,"Rage in Placid Lake, The (2003)",Comedy,35
9379,27573,3.5454545454545454,Stratosphere Girl (2004),Drama|Mystery,11
9380,27576,3.5833333333333335,My Mother Likes Women (A mi madre le gustan las mujeres) (2002),Comedy,6
9381,27584,3.2439759036144578,Dead End (2003),Comedy|Horror|Mystery|Thriller,166
9382,27587,2.759259259259259,Pure (2002),Drama,27
9383,27592,3.8225806451612905,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,1054
9384,27595,2.5416666666666665,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,12
9385,27598,2.8333333333333335,Chinese Odyssey 2002 (Tian xia wu shuang) (2002),Action|Comedy|Romance,6
9386,27602,1.7777777777777777,"Foreigner, The (2003)",Action|Thriller,9
9387,27603,3.409090909090909,"Man of the Year, The (O Homem do Ano) (2003)",Action|Comedy|Crime,11
9388,27604,3.372053872053872,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,297
9389,27606,2.0,"Third Wave, The (Tredje vågen, Den) (2003)",Action|Thriller,1
9390,27608,3.110169491525424,Immortel (ad vitam) (Immortal) (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,236
9391,27611,4.0256588072122055,Battlestar Galactica (2003),Drama|Sci-Fi|War,2884
9392,27616,2.0588235294117645,Tiptoes (2003),Comedy|Drama|Romance,17
9393,27618,2.292156862745098,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,255
9394,27619,3.218390804597701,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,87
9395,27620,3.4878048780487805,Fear and Trembling (Stupeur et tremblements) (2003),Comedy,41
9396,27624,3.5,Live from Baghdad (2002),Drama|War,5
9397,27626,3.5,Entre Amigos (Planta 4ª) (2003),Comedy|Drama,1
9398,27627,3.5638297872340425,Oasis (2002),Drama|Romance,47
9399,27631,2.923076923076923,Cremaster 3 (2002),Drama,13
9400,27636,3.4545454545454546,Herr Lehmann (2003),Comedy|Drama,88
9401,27639,3.357142857142857,Twin Sisters (De tweeling) (2002),Drama|Romance|War,7
9402,27640,3.227272727272727,My House in Umbria (2003),Drama,11
9403,27641,3.3076923076923075,Upswing (Nousukausi) (2003),Comedy|Drama,65
9404,27642,2.0,Out for a Kill (2003),Action|Crime|Thriller,12
9405,27643,2.7555555555555555,Pahat pojat (2003),Action|Crime|Drama,90
9406,27644,3.1707317073170733,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,41
9407,27646,3.5972222222222223,Soldier's Girl (2003),Drama,36
9408,27647,3.710843373493976,Tipping the Velvet (2002),Comedy|Drama|Romance,83
9409,27648,3.223684210526316,Bright Young Things (2003),Comedy|Drama,152
9410,27656,3.0,Resurrection of the Little Match Girl (Sungnyangpali sonyeoui jaerim) (2002),Action|Comedy|Sci-Fi,6
9411,27657,1.375,Alien Hunter (2003),Action|Sci-Fi|Thriller,4
9412,27658,2.857142857142857,Love Object (2003),Comedy|Drama|Horror|Romance|Thriller,14
9413,27660,3.6824324324324325,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,2812
9414,27664,2.8621794871794872,"Brown Bunny, The (2003)",Drama,156
9415,27667,3.68,Ju-on: The Curse (2000),Horror,25
9416,27668,2.8333333333333335,Ju-on: The Curse 2 (2000),Horror,3
9417,27671,3.7071428571428573,As If I Didn't Exist (Elina - Som om jag inte fanns) (2002),Children|Drama,70
9418,27674,3.563517915309446,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,614
9419,27675,2.625,Alive (2002),Action|Drama|Horror|Sci-Fi|Thriller,4
9420,27679,3.2916666666666665,Springtime in a Small Town (Xiao cheng zhi chun) (2002),Drama|Romance,12
9421,27683,2.7777777777777777,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,9
9422,27684,3.409090909090909,Wondrous Oblivion (2003),Children|Comedy|Drama,11
9423,27685,2.0867768595041323,Bring It On Again (2004),Comedy,242
9424,27689,3.1120689655172415,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,174
9425,27692,3.423076923076923,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,13
9426,27695,3.490740740740741,Nicotina (2003),Action|Comedy|Drama,54
9427,27699,3.4423076923076925,Iron Jawed Angels (2004),Drama|Romance,26
9428,27700,3.7522851919561244,Evil (Ondskan) (2003),Drama,547
9429,27702,3.125,Sniper 2 (2002),Action|Adventure|War,20
9430,27703,3.0,High Roller: The Stu Ungar Story (2003),Drama,2
9431,27704,2.425619834710744,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,121
9432,27705,2.824074074074074,In Hell (2003),Action|Drama|Thriller,54
9433,27706,3.3736183827806863,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,3438
9434,27708,2.8125,Helen of Troy (2003),Action|Adventure|Drama|Romance,32
9435,27711,2.8,Naked Weapon (Chek law dak gung) (2002),Action|Drama|Romance|Thriller,5
9436,27713,3.35,Bukowski: Born into This (2003),Documentary,30
9437,27716,3.7097902097902096,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,143
9438,27717,3.1818181818181817,Pearls and Pigs (Helmiä ja sikoja) (2003),Comedy,55
9439,27718,3.4,"Injury to One, An (2002)",Documentary,5
9440,27719,1.5606060606060606,Levottomat 3 (2004),Romance,33
9441,27721,3.8381024096385543,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,1992
9442,27722,3.8098360655737706,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,305
9443,27724,3.30327868852459,Hitler: The Rise of Evil (2003),Drama,61
9444,27727,3.9658753709198815,Head-On (Gegen die Wand) (2004),Drama|Romance,674
9445,27728,3.7185374149659864,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,1176
9446,27729,3.6315789473684212,Kal Ho Naa Ho (2003),Comedy|Drama|Romance,19
9447,27731,3.7309442548350398,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,879
9448,27734,3.161290322580645,In My Country (a.k.a. Country of My Skull) (2004),Drama,31
9449,27735,2.730769230769231,Unstoppable (2004),Action|Adventure|Comedy|Drama|Thriller,52
9450,27736,3.338709677419355,Take My Eyes (Te doy mis ojos) (2003),Drama|Romance|Thriller,31
9451,27738,3.6311475409836067,"Cathedral, The (Katedra) (2002)",Animation,61
9452,27740,3.25,Blind Shaft (Mang jing) (2003),Drama,18
9453,27741,3.9667609618104667,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,707
9454,27742,2.75,Vampire Effect (The Twins Effect) (Chin gei bin) (2003),Action|Comedy|Fantasy|Horror,4
9455,27743,3.2291666666666665,"Far Side of the Moon, The (Face cachée de la lune, La) (2003)",Drama,24
9456,27744,3.4936708860759493,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,79
9457,27746,3.3,Ginger Snaps: Unleashed (2004),Horror|Thriller,140
9458,27751,3.1115384615384616,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,130
9459,27752,2.0,Dark Woods (Villmark) (2003),Adventure|Horror|Mystery|Thriller,3
9460,27754,3.5,Foolproof (2003),Action|Comedy|Crime|Thriller,7
9461,27756,2.0714285714285716,Belly of the Beast (2003),Action,7
9462,27758,3.4166666666666665,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood (2003)",Documentary,36
9463,27759,1.5,"Book of Fate, The (Kohtalon kirja) (2003)",Action|Horror|Sci-Fi|War|Western,4
9464,27760,3.35,When the Last Sword is Drawn (Mibu gishi den) (2003),Drama,10
9465,27762,2.9285714285714284,Comic Book: The Movie (2004),Comedy,14
9466,27764,3.5,2LDK (2003),Drama|Horror|Thriller,7
9467,27765,2.5172413793103448,Trauma (2004),Drama|Mystery|Thriller,29
